,id,geometry
2547,17031824800,POINT (-87.68526433758451 41.62445853579823)
2548,17031803608,POINT (-88.07741095113978 42.144728113084824)
2549,17031190900,POINT (-87.74410483158343 41.92792260972525)
2550,17031191200,POINT (-87.76082695396428 41.92014322902477)
2551,17031200100,POINT (-87.73762264710896 41.93505525752474)
2552,17031200200,POINT (-87.73562827295532 41.92785226905629)
2553,17031200300,POINT (-87.7341263764247 41.92348054196371)
2554,17031222700,POINT (-87.71020576333262 41.915500897423904)
2555,17031230100,POINT (-87.70436547646109 41.912008027487765)
2556,17031230200,POINT (-87.71008438364542 41.91186877382346)
2557,17031230300,POINT (-87.71498836649354 41.91178659080935)
2558,17031230400,POINT (-87.72155193810806 41.911820201081476)
2559,17031230500,POINT (-87.7339433798404 41.91168918010153)
2560,17031351100,POINT (-87.61418940813073 41.82775407620693)
2561,17031827500,POINT (-87.63849535867676 41.592480423828384)
2562,17031807600,POINT (-87.72245722331668 42.02144236607676)
2563,17031826201,POINT (-87.56478498493307 41.60492980927621)
2564,17031823001,POINT (-87.78418737485384 41.706964848259354)
2565,17031770500,POINT (-87.94474306247247 42.0080065994728)
2566,17031820202,POINT (-87.85029940461146 41.775548403297066)
2567,17031611700,POINT (-87.67197618310486 41.7975991784673)
2568,17031819700,POINT (-87.88082463056986 41.80904449768716)
2569,17031300500,POINT (-87.72193927766429 41.84742513810452)
2570,17031816100,POINT (-87.81839460494339 41.86156006715462)
2571,17031818700,POINT (-87.84611545342476 41.833550395417745)
2572,17031817300,POINT (-87.84784808199684 41.88408132010722)
2573,17031381500,POINT (-87.62286192304728 41.8101927027242)
2574,17031420500,POINT (-87.60842612566714 41.783100254199695)
2575,17031811500,POINT (-87.86867036181245 41.94137737369931)
2576,17031081500,POINT (-87.62622736015359 41.89255556439024)
2577,17031081600,POINT (-87.6288737725435 41.8921061719004)
2578,17031081700,POINT (-87.6318681503805 41.89206687963685)
2579,17031081800,POINT (-87.63780051223728 41.89326840361561)
2580,17031081900,POINT (-87.64148703653306 41.89799007349442)
2581,17031222800,POINT (-87.71509532132184 41.91543487991216)
2582,17031050800,POINT (-87.68092794320717 41.94500947686522)
2583,17031210100,POINT (-87.7013309285354 41.942868114642096)
2584,17031210400,POINT (-87.73030573030141 41.9357450224559)
2585,17031230700,POINT (-87.72153968934849 41.90632297290309)
2586,17031230800,POINT (-87.7149530158603 41.90583962225872)
2587,17031230900,POINT (-87.71035050011785 41.90669181884312)
2593,17031823304,POINT (-87.70274947975327 41.681429740299514)
2595,17031820502,POINT (-87.80480616998183 41.753860305192546)
2596,17031820901,POINT (-87.77452187889969 41.762898119658644)
2597,17031550200,POINT (-87.56403152860793 41.65338259702628)
2598,17031823200,POINT (-87.75381894828513 41.67594736972333)
2599,17031822602,POINT (-87.75321602922683 41.699141943618855)
2600,17031670500,POINT (-87.67640438563643 41.78657828083678)
2601,17031820104,POINT (-87.87710183238057 41.78215344816833)
2602,17031820700,POINT (-87.77301151048177 41.81829916339186)
2603,17031580800,POINT (-87.68664360022214 41.81021971389726)
2604,17031811800,POINT (-87.9064379798324 41.91411210600554)
2605,17031770300,POINT (-87.99789743198733 42.0225075)
2606,17031805109,POINT (-87.97609894987286 42.055072546149916)
2607,17031804603,POINT (-88.05398759916015 42.05371537639009)
2608,17031230600,POINT (-87.73399855925337 41.9061549343082)
2609,17031242300,POINT (-87.67960033612401 41.899506545420515)
2610,17031242200,POINT (-87.67471876526042 41.89958936752496)
2611,17031032100,POINT (-87.65301789121118 41.95815388295838)
2612,17031828300,POINT (-87.61207581753543 41.569974305682855)
2613,17031824900,POINT (-87.69771246742329 41.609502103339345)
2614,17031827801,POINT (-87.60816143820833 41.60122646448986)
2615,17031801500,POINT (-87.81388522856933 42.140417130345526)
2616,17031806002,POINT (-87.86656083998308 42.04842072316925)
2617,17031811701,POINT (-87.90299398269663 41.942129146897315)
2618,17031823803,POINT (-87.82678085595767 41.69702158194798)
2619,17031820800,POINT (-87.77580549696746 41.806526574188176)
2620,17031300800,POINT (-87.70758180472795 41.84811086323606)
2621,17031060900,POINT (-87.64047124084989 41.9506903738558)
2622,17031061000,POINT (-87.65197028062649 41.949220564806005)
2623,17031210700,POINT (-87.70384008428003 41.93570290885092)
2624,17031817500,POINT (-87.83582361731754 41.88029321719791)
2625,17031818300,POINT (-87.89877544378828 41.877272212418475)
2626,17031291600,POINT (-87.69221584334237 41.85764149965414)
2627,17031400400,POINT (-87.61832105487284 41.79112620081165)
2628,17031816500,POINT (-87.87198595204107 41.9001405)
2629,17031805701,POINT (-87.85102997505142 42.00297054368649)
2630,17031804803,POINT (-88.0881164885416 41.99956225611216)
2631,17031191100,POINT (-87.75097635157915 41.919629342283635)
2632,17031804105,POINT (-88.0963735431688 42.079994393650466)
2633,17031120100,POINT (-87.77500735427233 42.001982200550216)
2634,17031804705,POINT (-88.1185691626211 42.056276732449525)
2635,17031803603,POINT (-88.09537114932188 42.120361551191124)
2636,17031820101,POINT (-87.90323198982664 41.7762935659942)
2644,17031611200,POINT (-87.66244137027272 41.804993986070045)
2645,17031300900,POINT (-87.70269927282645 41.84817964889583)
2646,17031061100,POINT (-87.65680349237415 41.94913976377956)
2647,17031061500,POINT (-87.6615446963866 41.94528176721732)
2648,17031062000,POINT (-87.64707858492422 41.942576880464806)
2649,17031062100,POINT (-87.65177037524239 41.9426914709958)
2650,17031062200,POINT (-87.6566439915896 41.94258468283313)
2651,17031827901,POINT (-87.57214075094039 41.58720666785242)
2652,17031829500,POINT (-87.63538916741092 41.4843250945106)
2653,17031090200,POINT (-87.81309619917884 42.00559417756195)
2654,17031090100,POINT (-87.81358722888345 42.01525522449859)
2655,17031829100,POINT (-87.62949314424333 41.496606713702434)
2656,17031824503,POINT (-87.78026419493668 41.63783942187614)
2657,17031824106,POINT (-87.82489313817788 41.61782714909189)
2658,17031823801,POINT (-87.8808171759263 41.68831390395506)
2659,17031801608,POINT (-87.83070139454311 42.106879066681714)
2660,17031805901,POINT (-87.86994589353003 42.03504043436844)
2661,17031826401,POINT (-87.59391280051086 41.63882032690296)
2662,17031260400,POINT (-87.73804112895397 41.8842145831622)
2670,17031351500,POINT (-87.62773086502357 41.827240299255905)
2671,17031811200,POINT (-87.84537539727226 41.92222676642067)
2672,17031770800,POINT (-87.86642277186971 41.96331987168868)
2673,17031804102,POINT (-88.07686847708202 42.094677349325124)
2674,17031802605,POINT (-87.91294982008868 42.097126191967774)
2675,17031803800,POINT (-88.03544264411438 42.10902643251211)
2676,17031210800,POINT (-87.69893335666946 41.93574556630854)
2677,17031210900,POINT (-87.69333660157349 41.93543908937061)
2678,17031803901,POINT (-88.01919947999295 42.09780216550793)
2679,17031801601,POINT (-87.86302330673055 42.14528881284736)
2680,17031800900,POINT (-87.75276144758718 42.073509570951295)
2681,17031804305,POINT (-88.16258626264968 42.033664368103366)
2682,17031081100,POINT (-87.62910486945233 41.90022117745829)
2683,17031241200,POINT (-87.6846857518279 41.90670706354112)
2684,17031062500,POINT (-87.67110725178321 41.94148802612662)
2685,17031062600,POINT (-87.6709842607829 41.93597520220608)
2686,17031062700,POINT (-87.6661103226328 41.93608628484741)
2687,17031062800,POINT (-87.66126479864029 41.936158698495476)
2688,17031062900,POINT (-87.65641126095656 41.9362370422038)
2689,17031063000,POINT (-87.65156173453342 41.936310301766376)
2690,17031062400,POINT (-87.66628816416133 41.94155555969448)
2691,17031063100,POINT (-87.64677988247378 41.93823193903282)
2692,17031063200,POINT (-87.63464320345828 41.93916552998904)
2693,17031063400,POINT (-87.64673000892329 41.9346595824628)
2694,17031090300,POINT (-87.81636458416983 41.99911270572568)
2695,17031100100,POINT (-87.78301360609623 41.98958415845322)
2696,17031100300,POINT (-87.80426022102034 41.98873303850588)
2699,17031140100,POINT (-87.70579415111742 41.97108443289004)
2700,17031140200,POINT (-87.71300426199412 41.97069488881721)
2701,17031140400,POINT (-87.73894298531286 41.97153701640749)
2702,17031140500,POINT (-87.7318319514797 41.96536191638559)
2703,17031800800,POINT (-87.75929400137953 42.09458525218635)
2704,17031242700,POINT (-87.69937423526025 41.89742540167593)
2710,17031070200,POINT (-87.64629298715856 41.92907779871671)
2711,17031070300,POINT (-87.65131030047525 41.92904629324018)
2712,17031070400,POINT (-87.65615631767112 41.9289672676862)
2713,17031070500,POINT (-87.6608922154575 41.9289455250101)
2714,17031070600,POINT (-87.66567662255335 41.92876277533574)
2719,17031070700,POINT (-87.6738022982758 41.929262435451434)
2720,17031100400,POINT (-87.81804121049471 41.98896890133418)
2721,17031100600,POINT (-87.79740072463966 41.979204828585985)
2722,17031100700,POINT (-87.79762950802422 41.972123463158475)
2723,17031110200,POINT (-87.7734443163942 41.980069905318686)
2750,17031220701,POINT (-87.72156506290546 41.926155391496316)
2751,17031063302,POINT (-87.63985399663768 41.93476467345397)
2752,17031252201,POINT (-87.75210511712542 41.87669586942389)
2753,17031660302,POINT (-87.69839262564435 41.78359568685423)
2754,17031660301,POINT (-87.69828723443067 41.77995404928449)
2755,17031730202,POINT (-87.64854250966825 41.72643003715612)
2756,17031813302,POINT (-87.74466719870476 41.86227440393512)
2757,17031813702,POINT (-87.74650725459918 41.855181111513694)
2758,17031813301,POINT (-87.75441556572925 41.862160218518746)
2759,17031802403,POINT (-87.95312575936612 42.14187013543224)
2760,17031803016,POINT (-87.98652322305676 42.12081727778954)
2761,17031803701,POINT (-88.05255917571829 42.11907055518935)
2762,17031804108,POINT (-88.05078516628416 42.07494850760124)
2763,17031804715,POINT (-88.09770163420683 42.0450230929205)
2764,17031835600,POINT (-87.63220158936241 41.801834716714694)
2765,17031840000,POINT (-87.63840535576138 41.83143718496641)
2768,17031836400,POINT (-87.59583251114243 41.82117510558148)
2769,17031836100,POINT (-87.6186825067215 41.7998050178537)
2770,17031834600,POINT (-87.63430573629155 41.787246545104075)
2771,17031843600,POINT (-87.6089488234745 41.806765408440235)
2785,17031061902,POINT (-87.63570838532806 41.9449289313319)
2786,17031030102,POINT (-87.65513190861431 41.993396655543634)
2787,17031030103,POINT (-87.65469538012857 41.99538041996234)
2788,17031030706,POINT (-87.65153828993668 41.98021940196092)
2789,17031030601,POINT (-87.6549358843052 41.98890765612937)
2790,17031081202,POINT (-87.6218049188613 41.90614082818039)
2791,17031063303,POINT (-87.63466130938232 41.93473115457627)
2798,17031220901,POINT (-87.72124829472126 41.91918162886307)
2799,17031210602,POINT (-87.71257199315879 41.93416298466337)
2800,17031220602,POINT (-87.7120859988095 41.92939604864104)
2801,17031220601,POINT (-87.71288365533428 41.925825208963694)
2802,17031040401,POINT (-87.68608162783082 41.97206673735019)
2803,17031252202,POINT (-87.7445832414308 41.8767584443406)
2804,17031252102,POINT (-87.75982756991897 41.876599010436244)
2805,17031770601,POINT (-87.90874246490115 42.029145227792604)
2806,17031806103,POINT (-87.91181353994209 42.05883351265514)
2807,17031802610,POINT (-87.89548910166121 42.097699959078184)
2808,17031802609,POINT (-87.89967100762738 42.105360214250595)
2809,17031804610,POINT (-88.05260102050418 42.0222277793261)
2810,17031770201,POINT (-88.01736737999579 41.997968204408515)
2817,17031804308,POINT (-88.15269889903489 42.02392063849071)
2818,17031820605,POINT (-87.8304572183097 41.73805711415229)
2819,17031836300,POINT (-87.60175847659731 41.80153232988133)
2820,17031834500,POINT (-87.62699227083334 41.789004)
2821,17031836000,POINT (-87.61168434804306 41.81400356623662)
2822,17031836200,POINT (-87.60128491494923 41.79046941913949)
2824,17031834400,POINT (-87.59630295117084 41.77695045912093)
2825,17031834300,POINT (-87.59178807376078 41.745835163891186)
2841,17031070101,POINT (-87.63255807586725 41.93046401887253)
2842,17031110501,POINT (-87.76192501421566 41.97700234901692)
2843,17031030104,POINT (-87.65564253737426 41.997277183371345)
2844,17031081401,POINT (-87.61971754570416 41.89503464062296)
2845,17031430102,POINT (-87.56161548390273 41.76939065153051)
2846,17031770902,POINT (-87.83618056382743 41.970060151809754)
2847,17031824121,POINT (-87.82754183242547 41.59181337241728)
2849,17031430101,POINT (-87.5739530158369 41.769853241720504)
2850,17031804109,POINT (-88.03673159563289 42.07549665034042)
2851,17031804611,POINT (-88.06778340900522 42.018828261284845)
2852,17031824004,POINT (-87.94681020063557 41.68339913242562)
2853,17031824006,POINT (-87.95205899343368 41.652914492623374)
2854,17031252101,POINT (-87.76958440127086 41.87550255732852)
2855,17031010501,POINT (-87.66395828856932 42.009411979416406)
2856,17031020701,POINT (-87.7036896926014 41.9868915585546)
2858,17031010201,POINT (-87.68014844809414 42.016007710903885)
2859,17031802003,POINT (-87.84564075582146 42.07959906795262)
2860,17031803013,POINT (-87.97189351234944 42.143091873817696)
2861,17031802608,POINT (-87.94888931744514 42.100948488316014)
2862,17031803015,POINT (-87.9496246782703 42.116412767151616)
2863,17031803014,POINT (-87.93191084583017 42.117020717780605)
2864,17031040900,POINT (-87.68385442540638 41.96318465788292)
2865,17031050200,POINT (-87.68371677634354 41.95774056555574)
2873,17031818600,POINT (-87.86549689006361 41.840240873503255)
2874,17031804807,POINT (-88.11998960926218 42.01038019944662)
2877,17031801800,POINT (-87.78776721282185 42.11492033880257)
2879,17031800400,POINT (-87.72409018766233 42.10942306661929)
2880,17031071700,POINT (-87.64107172085302 41.9128666422033)
2881,17031031800,POINT (-87.67062093013001 41.96701142795688)
2882,17031819000,POINT (-87.8955075406704 41.826282299608934)
2883,17031823903,POINT (-87.81872908688257 41.66064117828832)
2884,17031815701,POINT (-87.8110758763126 41.83671153396412)
2885,17031811600,POINT (-87.8722009317828 41.95118813476731)
2886,17031802900,POINT (-87.96901757471309 42.09716165617184)
2887,17031031700,POINT (-87.66319544208933 41.96544661947014)
2888,17031610400,POINT (-87.66744912552305 41.81039845569694)
2889,17031050600,POINT (-87.67618236992418 41.95054775751128)
2890,17031050500,POINT (-87.6835072769511 41.95044743317702)
2891,17031823904,POINT (-87.80500597317447 41.65726344892757)
2892,17031820103,POINT (-87.86583912163718 41.794877)
2893,17031805801,POINT (-87.86329621657158 42.01883018281576)
2894,17031071600,POINT (-87.64118228526068 41.91647216752675)
2895,17031828505,POINT (-87.56092873555951 41.543217349331115)
2896,17031830004,POINT (-87.72882883201791 41.51621165959676)
2897,17031828503,POINT (-87.55958727461463 41.50308193661562)
2898,17031802002,POINT (-87.83208413831154 42.073254507733694)
2899,17031826202,POINT (-87.53636638503689 41.59316582815768)
2900,17031671400,POINT (-87.67622885931691 41.773792202464705)
2901,17031801605,POINT (-87.86702023003352 42.13158917033719)
2902,17031800700,POINT (-87.74258184262045 42.084705614808314)
2903,17031062300,POINT (-87.66144316990932 41.941627776786994)
2904,17031823102,POINT (-87.77891268358735 41.68584274694572)
2905,17031630400,POINT (-87.69878109743803 41.79725452881888)
2906,17031818401,POINT (-87.90312458674296 41.86141683602189)
2907,17031822802,POINT (-87.72787287857567 41.69756083732284)
2908,17031827902,POINT (-87.54497784909755 41.58473089071062)
2909,17031829902,POINT (-87.72665699609666 41.53821635174817)
2910,17031010100,POINT (-87.66983016903473 42.02125523197245)
2927,17031680600,POINT (-87.65216524560562 41.783281142061774)
2928,17031803010,POINT (-87.98156505467836 42.15036798920181)
2929,17031804505,POINT (-88.17515554043149 41.993614885770654)
2930,17031804606,POINT (-88.04664002578686 42.00932301050835)
2931,17031804712,POINT (-88.12756094151466 42.035835703249006)
2932,17031807800,POINT (-87.76373063595882 42.01515724365459)
2933,17031808400,POINT (-87.79385800448985 42.048737994860694)
2934,17031811100,POINT (-87.83441580643547 41.92707789094244)
2935,17031030500,POINT (-87.66493588947519 41.98722602330775)
2950,17031820501,POINT (-87.81464389120174 41.758050499999996)
2951,17031814700,POINT (-87.79762721470738 41.86145188437099)
2952,17031819100,POINT (-87.81356069325223 41.81505678379816)
2953,17031828801,POINT (-87.66174645893017 41.534276634193425)
2954,17031990000,POINT (-87.40033361631544 41.974037161624345)
2958,17031020500,POINT (-87.6841982192203 42.00131289158899)
2959,17031150200,POINT (-87.7524131309287 41.96067493111605)
2960,17031150300,POINT (-87.76228594798707 41.96051809270906)
2972,17031140800,POINT (-87.70276420376143 41.96449508998387)
2973,17031231200,POINT (-87.72131534423326 41.899061400460845)
2974,17031231100,POINT (-87.71506836256549 41.89925425194319)
2975,17031242400,POINT (-87.68449000674887 41.89942194937812)
2976,17031242500,POINT (-87.68931910638942 41.899445532547325)
2992,17031120200,POINT (-87.75761154658812 41.99453234734186)
2993,17031120300,POINT (-87.74006575148807 41.99111234964114)
2994,17031120400,POINT (-87.75216259449283 41.977235762929716)
2999,17031231500,POINT (-87.71865249594498 41.891735716358355)
3007,17031071100,POINT (-87.65106140314478 41.92177782219817)
3009,17031071000,POINT (-87.65591141237115 41.9217011749294)
3010,17031071200,POINT (-87.6462106452491 41.92185477579139)
3011,17031071300,POINT (-87.64145776839024 41.92177942965493)
3012,17031110300,POINT (-87.78323488440017 41.975290874944186)
3014,17031220300,POINT (-87.69508635256472 41.928464715798675)
3015,17031220400,POINT (-87.69996837274607 41.92843150777661)
3016,17031220500,POINT (-87.70498770610581 41.92833439398387)
3017,17031240300,POINT (-87.67506770203627 41.912369308644024)
3018,17031240500,POINT (-87.68362674010024 41.91196830212125)
3025,17031060400,POINT (-87.66653642575875 41.9506732036877)
3026,17031060500,POINT (-87.6605008323298 41.952719965822006)
3027,17031240800,POINT (-87.6994876390715 41.912048358589225)
3028,17031240600,POINT (-87.68971114874037 41.91213415027697)
3029,17031240700,POINT (-87.69459863700419 41.912087780791275)
3030,17031240900,POINT (-87.70188668146228 41.90471618683242)
3034,17031242600,POINT (-87.69419701935908 41.90056013235445)
3039,17031803100,POINT (-87.9864133347628 42.10039313611254)
3044,17031310600,POINT (-87.65956370300141 41.85633306430807)
3045,17031310700,POINT (-87.66490611817082 41.85599034050741)
3046,17031310800,POINT (-87.66857374611118 41.855933721307615)
3047,17031020602,POINT (-87.69363728155903 42.001315618722785)
3053,17031310900,POINT (-87.67467409535566 41.85577165360454)
3054,17031510100,POINT (-87.54989037857099 41.713102870536055)
3055,17031510200,POINT (-87.56004956750648 41.714265432947386)
3056,17031561100,POINT (-87.77190984680213 41.78886975988777)
3057,17031190701,POINT (-87.76142166252468 41.929795910307014)
3058,17031020901,POINT (-87.68607836963903 41.9942267725442)
3059,17031010202,POINT (-87.67332566371044 42.016047611755155)
3070,17031570100,POINT (-87.71891318671622 41.81620063958159)
3071,17031570200,POINT (-87.73071820767962 41.81438005827141)
3072,17031570300,POINT (-87.73079090816522 41.8041448520412)
3073,17031570400,POINT (-87.71913039075491 41.80499209937769)
3074,17031570500,POINT (-87.73245521544627 41.798601489025415)
3075,17031690400,POINT (-87.62020386941192 41.76925900891923)
3076,17031691300,POINT (-87.61984715195781 41.75468109473708)
3077,17031691400,POINT (-87.61016852133871 41.75484549030819)
3078,17031691500,POINT (-87.6002665897047 41.75505281750009)
3099,17031320400,POINT (-87.6173616801619 41.87770646540033)
3100,17031580100,POINT (-87.69074630522684 41.8280550429019)
3101,17031580200,POINT (-87.69934773107256 41.82677185288627)
3103,17031580300,POINT (-87.70893395344291 41.82518758819369)
3104,17031580400,POINT (-87.70918446663372 41.81527548859858)
3105,17031580600,POINT (-87.69203144990658 41.81739795042835)
3106,17031580700,POINT (-87.68684593379197 41.81749365108809)
3108,17031681300,POINT (-87.63984230266419 41.76118071217607)
3109,17031681400,POINT (-87.64917056615236 41.76152235548959)
3110,17031690300,POINT (-87.629009259886 41.76866938568239)
3111,17031690500,POINT (-87.61210313968236 41.76817943658282)
3112,17031690900,POINT (-87.61034470420371 41.762142454542854)
3113,17031691000,POINT (-87.62001506655388 41.76196545351131)
3114,17031700100,POINT (-87.69530904008417 41.75359312814769)
3115,17031700200,POINT (-87.72378373161985 41.75298917030137)
3116,17031320600,POINT (-87.61688095273321 41.87113865016109)
3117,17031330200,POINT (-87.63053157121091 41.86134582391289)
3120,17031590500,POINT (-87.67990418471767 41.826664126763404)
3121,17031590600,POINT (-87.67292441672913 41.82683323816672)
3122,17031671200,POINT (-87.66658225346453 41.77669927931111)
3123,17031671100,POINT (-87.66171593893888 41.77677708820735)
3124,17031671300,POINT (-87.67134933183131 41.773901599736305)
3125,17031671500,POINT (-87.66963136796915 41.768172252118696)
3126,17031671600,POINT (-87.6615113437655 41.76949999480415)
3131,17031671800,POINT (-87.65644807626259 41.761401030756325)
3132,17031671900,POINT (-87.6612802448461 41.7613256478098)
3133,17031710100,POINT (-87.64197131376972 41.753391794873515)
3134,17031710200,POINT (-87.65142523318099 41.75511307391936)
3135,17031710400,POINT (-87.67093275516022 41.75391837470353)
3136,17031710500,POINT (-87.67078741322142 41.74753153067673)
3137,17031710600,POINT (-87.66094335964127 41.7476600672117)
3138,17031710800,POINT (-87.64881259853628 41.74783671846103)
3140,17031340300,POINT (-87.6357882237474 41.842804645150395)
3141,17031340500,POINT (-87.63291692850277 41.83451818044223)
3142,17031340600,POINT (-87.63265160454756 41.82728646166219)
3143,17031430200,POINT (-87.58135086622278 41.76976128060318)
3144,17031430300,POINT (-87.58936011962872 41.76971639686329)
3145,17031510300,POINT (-87.57497712281803 41.71573740643548)
3146,17031520100,POINT (-87.53048599561137 41.72029914376405)
3149,17031590700,POINT (-87.6637641547629 41.826806728658056)
3150,17031600400,POINT (-87.64393217402709 41.84171835840582)
3154,17031824115,POINT (-87.84324759921782 41.62392379213044)
3155,17031825303,POINT (-87.78585716783368 41.58163036401773)
3156,17031830007,POINT (-87.72287570372005 41.48161250774703)
3157,17031813801,POINT (-87.74345925647334 41.85034539469145)
3158,17031830600,POINT (-87.67357383315085 42.00169801114876)
3159,17031830800,POINT (-87.67657749631556 41.96514132497205)
3160,17031830900,POINT (-87.68537284793268 41.928629713221554)
3161,17031835200,POINT (-87.74528660098242 41.79664363946346)
3162,17031839900,POINT (-87.64860469297456 41.827106914145546)
3163,17031839700,POINT (-87.65218173990887 41.83309528110362)
3164,17031839800,POINT (-87.64316236388424 41.83506742249829)
3165,17031834800,POINT (-87.64508823373626 41.78363363419577)
3172,17031832000,POINT (-87.65429818565782 41.946294076515656)
3173,17031832500,POINT (-87.66411619048394 41.92188393498575)
3174,17031832300,POINT (-87.6714480809993 41.91921032827447)
3175,17031838300,POINT (-87.63840388298311 41.90156653010107)
3176,17031831800,POINT (-87.71648748828865 41.97822374491787)
3177,17031831700,POINT (-87.74525462607386 41.95265398086107)
3178,17031835100,POINT (-87.68624791482304 41.79015790535558)
3179,17031835000,POINT (-87.68604922603441 41.78284948232313)
3180,17031843700,POINT (-87.69080238311325 41.944849466933206)
3189,17031220702,POINT (-87.72423130646912 41.92936868950476)
3190,17031842100,POINT (-87.73361033887545 41.89527865830878)
3191,17031843300,POINT (-87.69255031100053 41.8637638539358)
3193,17031031200,POINT (-87.65734101661397 41.972709243107715)
3205,17031760801,POINT (-87.8448497400656 41.98348668800627)
3206,17031839000,POINT (-87.6314011654861 41.87104359155796)
3207,17031440201,POINT (-87.61007386116998 41.74820975059758)
3208,17031540101,POINT (-87.59979212902067 41.65021982681616)
3209,17031802004,POINT (-87.85372570459955 42.06930317421686)
3210,17031050300,POINT (-87.69151855848949 41.95767809759068)
3218,17031830700,POINT (-87.65916645604885 41.960979586074984)
3219,17031834700,POINT (-87.64503336486217 41.79069030494104)
3254,17031824123,POINT (-87.80354636641977 41.591229253799696)
3255,17031804405,POINT (-88.24299044237539 42.03476773008587)
